#{"t_start": 1778253361.7515812, "env_id": "CartPole-v1"}
48.813855,50,203.419121
76.836097,78,204.129829
10.037777,11,204.132829
69.826471,71,204.15394
9.96654,11,204.156945
49.900076,51,204.164074
72.784096,74,204.174074
27.999402,29,204.794554
71.781923,73,204.812664
91.856384,93,204.841712
88.843404,90,205.652173
94.742688,96,205.665292
92.760393,94,205.688291
71.745103,73,206.407055
50.80625,52,206.415055
16.943043,18,206.417055
70.769601,72,206.435055
71.749843,73,206.452165
61.813833,63,207.283054
42.911508,44,207.295055
64.887994,66,207.305054
43.906071,45,207.311054
86.762584,88,208.041528
96.6611,98,208.063684
91.765789,93,208.077684
92.716404,94,208.80849
80.776678,82,208.819549
91.739212,93,208.848549
16.956514,18,208.853549
92.749154,94,209.748986
82.684839,84,209.771024
75.727282,77,209.789023
104.524779,106,210.69399
110.556922,112,210.70699
69.689452,71,211.630998
89.706608,91,211.654997
85.824834,87,211.670108
91.665303,93,212.440725
102.60327,104,212.466829
112.443217,114,213.148968
110.514934,112,213.181047
107.645037,109,213.200111
98.667378,100,214.135209
98.641771,100,214.159209
76.7368,78,214.182965
126.466375,128,214.980668
182.865163,185,215.740408
121.414477,123,215.763454
120.392271,122,216.455476
132.325627,134,216.4876
119.432828,121,217.237012
96.700366,98,217.258129
92.769979,94,217.281129
41.863226,43,218.048535
87.765836,89,218.062535
95.764736,97,218.075535
96.758872,98,218.724325
98.62494,100,218.738326
98.612267,100,218.759392
133.440043,135,219.496873
130.441861,132,220.385074
333.687352,336,221.211106
88.840515,90,221.223106
87.766585,89,221.918048
388.869665,393,222.85553
130.316487,132,223.761757
49.843379,51,223.769758
35.873147,37,223.774757
9.971394,11,223.778816
59.793605,61,223.793815
73.865026,75,223.812815
113.488341,115,224.633777
106.592351,108,224.655828
81.592106,83,225.45489
80.803289,82,225.46789
22.97604,24,225.47389
74.761032,76,225.493004
123.628332,125,226.128205
202.295261,204,226.937017
24.003717,25,226.940015
63.774275,65,226.949015
62.84933,64,226.965015
16.013982,17,226.969016
38.931742,40,226.98006
114.669577,116,227.768082
99.714973,101,227.782202
94.797723,96,228.503919
94.817889,96,228.519921
95.766087,97,228.53692
9.978718,11,229.321626
92.738313,94,229.343119
93.738381,95,229.354121
33.87659,35,229.358121
100.604133,102,230.242241
141.404995,143,230.264241
103.570612,105,231.042826
88.738018,90,231.055864
83.858175,85,231.077863
38.929954,40,231.90201
50.891759,52,231.91101
12.044834,13,231.91301
90.823197,92,231.927008
52.820861,54,231.936008
149.267122,151,232.721414
154.17472,156,233.610021
38.869527,40,233.616154
10.989441,12,233.619154
17.031514,18,233.624154
95.667778,97,233.648154
114.802235,116,234.466855
209.991202,212,235.154207
84.862435,86,235.166207
22.935272,24,235.169207
30.920312,32,235.173207
19.92422,21,235.176329
23.982649,25,235.180328
96.849043,98,236.007732
190.095803,192,236.055798
112.408508,114,236.799508
27.885759,29,236.803508
99.588944,101,236.817508
341.63093,344,238.440419
148.376857,150,238.466516
134.447472,136,239.232928
157.204616,159,239.255998
371.290103,374,240.831341
212.720631,215,241.678387
187.942135,190,242.407743
395.417585,398,243.20484
142.17982,144,243.988015
330.693322,334,244.965387
28.905059,30,244.973387
34.927135,36,244.982387
43.895722,45,244.993497
33.864778,35,245.002496
161.428286,163,245.713605
279.912708,282,246.500621
31.917286,33,246.508768
53.802225,55,247.274774
496.300091,500,248.799667
137.578472,139,248.816664
101.623886,103,248.829667
113.680683,115,249.610938
110.669825,112,249.627628
109.687857,111,250.451947
123.583418,125,250.47201
204.370225,206,251.076427
367.296987,370,252.490828
238.335798,240,252.530866
30.891596,32,253.297741
497.376528,500,254.92081
41.846636,43,254.931809
29.861945,31,254.93881
29.914296,31,254.945989
110.610495,112,254.971987
113.678394,115,255.766001
108.649908,110,255.793223
212.595264,214,256.606352
147.405057,149,257.406134
112.630651,114,257.431134
119.687512,121,258.088688
24.003562,25,258.091688
28.944648,30,258.096688
23.029787,24,258.099688
37.860841,39,258.105688
90.771368,92,258.122724
157.318734,159,258.853398
168.04051,170,259.844893
89.78584,91,259.868893
24.957924,26,259.874893
84.882223,86,260.762965
87.734889,89,260.781079
168.797346,170,261.545977
28.964357,30,261.552976
183.213461,185,261.581975
168.372712,170,262.449001
38.91812,40,262.456001
98.798365,100,263.169991
106.633002,108,263.184992
30.91205,32,263.190992
116.572225,118,263.913762
190.104403,192,263.957864
311.603419,314,265.640182
120.56914,122,265.674295
23.982752,25,265.678354
127.665012,129,266.375156
128.514694,130,266.393287
119.683234,121,267.29366
10.021006,11,267.296658
170.851875,172,267.336711
228.539894,230,268.064867
497.319564,500,269.583777
11.031755,12,269.586777
97.791007,99,270.345176
471.189887,474,271.071914
20.953458,22,271.730874
109.592004,111,271.746873
19.991668,21,271.749873
27.877408,29,271.755873
105.674297,107,272.504333
120.651167,122,272.535441
20.925576,22,272.54144
29.963649,31,272.54844
81.708191,83,273.292125
10.019031,11,273.294125
9.017309,10,273.296125
161.37818,163,273.331233
9.032821,10,273.337232
187.250606,189,274.079773
166.278611,168,274.811037
142.345654,144,274.83304
201.267848,203,275.459046
247.081816,249,276.293344
92.684255,94,276.316344
44.837206,46,277.065836
15.026745,16,277.067837
212.083334,214,277.924954
294.71761,297,278.703469
25.977349,27,278.707469
146.449205,148,278.743581
497.445852,500,280.365872
417.40484,420,281.833921
15.013091,16,281.837922
179.553289,181,282.688532
496.859203,500,284.440003
228.245404,230,285.275221
496.609031,500,286.687112
329.564655,332,287.519587
111.547534,113,287.535589
21.945631,23,287.538589
14.027313,15,287.541589
145.373989,147,288.249693
152.372522,154,289.003618
141.508732,143,289.041918
143.491765,145,289.911645
155.494238,157,289.940641
132.564185,134,290.72031
174.353245,176,291.406615
23.006396,24,291.410615
97.745088,99,291.424615
98.638096,100,291.438615
171.347655,173,292.142623
59.790056,61,292.149623
16.034778,17,292.151623
16.973534,18,292.153623
188.163039,190,292.864107
135.458693,137,293.489708
188.130686,190,293.52882
19.937617,21,294.405514
126.605105,128,294.423511
133.653552,135,295.158982
151.346683,153,295.195982
94.696198,96,295.968682
122.607944,124,295.984681
113.55763,115,296.847381
245.169343,247,296.900574
19.017889,20,297.603986
106.66509,108,297.620029
101.560763,103,297.646028
113.630726,115,298.363031
105.713521,107,298.387092
28.950231,30,298.392092
12.983719,14,298.394092
25.940625,27,299.121947
19.041738,20,299.12803
102.618634,104,299.148026
113.597068,115,299.175964
11.99406,13,299.869599
109.601529,111,299.89378
110.599336,112,299.92178
141.600533,143,300.683329
247.309049,249,301.473585
22.986192,24,301.477585
107.686,109,301.505585
101.576377,103,302.129274
110.578665,112,302.147274
106.508232,108,302.876635
118.484345,120,302.901772
111.560159,113,303.684765
29.908232,31,303.688765
11.063035,12,303.690765
91.775161,93,303.713765
36.853853,38,303.722764
19.984152,21,303.727882
101.708357,103,304.653631
103.70385,105,304.668632
28.888469,30,304.672632
94.736146,96,305.467049
97.65143,99,305.4821
97.661447,99,305.5041
108.764827,110,306.223485
114.725415,116,306.251537
12.076149,13,306.253537
97.606365,99,307.11081
96.605541,98,307.122809
102.552646,104,307.934392
92.62389,94,307.947392
102.600331,104,307.961392
99.648457,101,308.649612
36.898076,38,308.654612
95.616776,97,308.669611
89.695455,91,309.402917
106.50595,108,309.429959
106.467846,108,309.457067
98.562836,100,310.309602
103.51454,105,310.336602
108.514829,110,311.187705
106.649562,108,311.213849
105.60433,107,311.978585
495.574345,500,312.898869
101.676212,103,313.752816
24.925624,26,313.758976
88.801015,90,313.781976
119.654028,121,314.564708
119.616225,121,314.592795
188.492263,190,315.417454
183.40955,185,316.217606
132.608163,134,316.253762
389.619229,392,317.753986
94.61682,96,317.778049
40.847196,42,317.789048
120.838686,122,318.649962
211.266998,213,319.409093
33.905856,35,319.420093
29.956958,31,319.428124
29.882363,31,319.436129
17.970871,19,319.441124
27.903126,29,319.448123
42.888779,44,319.459177
29.89113,31,319.467176
311.951945,314,321.204799
116.457229,118,321.228854
113.637884,115,321.936219
153.152986,155,321.969286
191.15625,193,322.779956
267.185861,269,323.556691
158.351404,160,324.403179
117.42602,119,324.421179
374.027919,377,325.977631
21.029902,22,325.983631
167.08424,169,326.025745
75.790815,77,326.795415
108.580186,110,326.823461
93.622455,95,326.836459
306.73879,309,328.497765
249.437184,251,329.346374
264.033295,266,330.173305
16.040916,17,330.175304
231.227162,233,331.010235
117.563492,119,331.038234
12.017159,13,331.039291
200.975408,203,331.925245
440.895516,444,333.314759
170.329328,172,333.356821
13.047265,14,333.360822
128.450014,130,334.13841
285.903012,288,335.039038
378.192156,381,336.428901
496.984752,500,337.978185
17.010415,18,337.983185
434.242502,437,338.720278
114.701186,116,339.489905
219.986927,222,340.1169
88.763857,90,340.129039
27.990415,29,340.134039
89.726233,91,340.146038
86.683997,88,340.845133
21.993961,23,340.854133
27.940403,29,340.858194
86.78258,88,340.870193
91.822719,93,341.662137
13.004424,14,341.665137
14.040311,15,341.669137
149.481997,151,341.707237
138.361837,140,342.366723
133.388614,135,342.398723
135.372733,137,343.212276
126.482889,128,343.229275
110.555314,112,343.99252
108.524916,110,344.01252
96.640991,98,344.783551
90.772377,92,344.796551
16.953301,18,344.798551
96.70169,98,345.538961
266.792767,269,346.533984
148.260306,150,346.572984
142.274333,144,347.440489
86.754361,88,347.452489
91.761933,93,347.463489
105.620166,107,348.187832
122.408407,124,348.208885
109.595316,111,348.960977
109.513658,111,348.982081
114.48051,116,349.566174
115.520313,117,349.583172
114.456744,116,350.374577
126.350359,128,350.400577
129.327064,131,351.320868
106.562681,108,351.348927
97.667225,99,351.373024
381.844963,385,353.001555
105.582861,107,353.015556
109.491287,111,353.71349
130.280622,132,353.74549
116.438499,118,354.51313
147.247534,149,354.542181
139.241786,141,355.230301
131.320486,133,355.262414
496.242271,500,356.966179
112.520686,114,357.797252
59.843393,61,357.804252
90.842906,92,357.823293
95.695111,97,358.56775
122.37295,124,358.58575
390.96268,394,360.251681
35.899034,37,360.256681
80.90629,82,360.268681
40.85696,42,360.274743
83.768519,85,360.94417
91.735643,93,360.95617
91.657932,93,360.97017
496.188022,500,362.574431
496.058934,500,364.166499
495.930108,500,365.883692
495.934782,500,367.529506
495.890664,500,369.366712
495.685871,500,371.084256
496.231707,500,372.838902
495.928216,500,374.697816
495.616521,500,376.357553
495.652291,500,377.998725
495.660902,500,379.591995
496.010917,500,381.237951
495.89022,500,382.826224
495.716072,500,384.530977
495.518262,500,386.166343
320.830446,324,387.090295
496.609173,500,388.631963
495.807373,500,390.213818
495.354121,500,391.73139
495.80503,500,393.557834
94.755081,96,393.570833
89.849225,91,394.416945
495.016464,500,396.075749
12.005802,13,396.077749
48.91203,50,396.083749
33.841348,35,396.087751
45.904872,47,396.093752
46.803473,48,396.099253
35.85969,37,396.104302
348.772541,352,397.744623
43.868556,45,397.755622
42.867527,44,397.767622
11.081587,12,397.770731
32.874467,34,397.777734
435.088705,438,399.359908
497.580421,500,401.278692
94.819415,96,401.303748
26.932053,28,401.310748
34.973167,36,402.19155
10.052861,11,402.194549
90.801642,92,402.218548
38.840582,40,402.228586
21.968002,23,402.234586
88.772661,90,403.002169
243.562784,246,403.915579
45.841131,47,403.927579
31.985502,33,403.936709
29.995147,31,403.946709
34.858133,36,403.951709
95.742444,97,404.756503
12.971404,14,404.759502
120.434673,122,404.774567
113.552197,115,405.631216
109.585888,111,405.644216
16.041482,17,405.646216
106.573424,108,405.661216
409.20966,413,407.195671
120.511634,122,407.941329
201.817637,204,407.996515
298.173718,301,409.370447
495.998456,500,410.32672
28.856862,30,411.110461
93.799945,95,411.131568
94.746282,96,411.155568
20.957283,22,411.161568
104.722791,106,411.981143
159.212311,161,412.014688
462.787343,467,413.708019
156.168223,158,414.545485
17.960918,19,414.548486
20.995273,22,414.551486
20.039779,21,414.554485
18.030772,19,414.557486
20.930487,22,414.560485
10.072346,11,414.562485
11.017984,12,414.564485
18.999418,20,414.567485
398.430411,402,416.029946
43.77583,45,416.036071
150.470752,152,416.816546
109.79139,111,416.846546
104.620675,106,417.691708
99.702673,101,417.716826
30.996299,32,417.724827
99.673143,101,418.54943
96.613195,98,418.56443
11.953477,13,418.56643
99.665156,101,418.588539
37.877701,39,419.489743
103.72105,105,419.505743
103.759762,105,419.518742
22.89339,24,419.521742
13.043583,14,420.207193
29.962258,31,420.21119
39.819979,41,420.218189
497.984664,500,421.880153
123.536126,125,421.908153
496.991791,500,423.392579
496.603203,500,425.16588
267.441124,270,426.012225
140.518293,142,426.909572
170.362464,172,426.951686
111.508734,113,427.910774
103.579692,105,427.925823
24.945719,26,427.929823
107.649573,109,428.772391
115.55263,117,428.789388
497.233715,500,430.325094
113.543081,115,431.146794
224.746821,227,431.992313
496.890463,500,433.69665
24.977753,26,433.70065
31.87806,33,433.705707
20.016561,21,433.709706
25.926409,27,433.714705
32.875546,34,433.724705
154.560086,156,434.508417
125.64238,127,434.530463
134.556768,136,435.331517
496.711862,500,436.988604
389.714308,393,437.977251
137.298363,139,438.738546
93.740227,95,438.758661
87.771913,89,438.770717
135.544305,137,439.465804
254.53412,257,440.218363
60.719336,62,440.225363
60.688517,62,440.233362
32.91545,34,441.091077
14.040314,15,441.098077
91.752685,93,441.112078
22.910195,24,441.115078
29.982307,31,441.121078
12.017599,13,441.123078
15.004712,16,441.125078
22.906992,24,441.129078
12.952063,14,441.131079
116.618037,118,441.833921
118.714121,120,441.859921
113.601557,115,442.725903
119.494839,121,442.747901
112.592291,114,443.518185
107.626418,109,443.543252
108.613216,110,444.105779
87.718797,89,444.115779
23.930188,25,444.119781
10.0248,11,444.12078
93.724875,95,444.818422
23.001637,24,444.82542
32.908471,34,444.83442
22.975923,24,444.840421
16.04569,17,444.843421
53.845691,55,444.85042
22.919462,24,444.85442
24.02147,25,444.85742
28.920727,30,444.861421
25.931254,27,445.654243
94.705175,96,445.679296
89.793617,91,445.701296
93.801564,95,446.621872
230.637678,232,447.403301
143.753049,145,447.433358
20.006694,21,447.436423
24.902481,26,447.440423
26.978025,28,447.444423
143.596499,145,448.472306
175.511126,177,449.284299
43.861151,45,449.293299
166.499331,168,449.334428
122.678347,124,450.126273
149.608536,151,450.957298
13.97643,15,450.959298
367.329498,370,451.764691
497.364655,500,453.3945
10.969826,12,453.3965
125.618156,127,454.158093
273.421016,275,454.958881
109.577691,111,454.978947
107.55839,109,454.992007
140.636711,142,455.888059
126.611896,128,456.827607
135.371867,137,456.844607
175.291216,177,457.635267
102.756599,104,457.666317
99.802149,101,458.549044
176.661853,178,458.571044
84.683693,86,459.364825
129.532232,131,459.397825
245.514529,247,460.154146
181.603463,183,461.033111
139.781607,141,461.053111
399.369916,401,462.714884
497.953487,500,464.479254
498.152978,500,466.163031
497.358542,500,467.752382
496.792845,500,469.330814
13.95184,15,469.332814
497.430402,500,470.986153
497.286281,500,472.451419
497.187222,500,474.182532
37.880884,39,474.190598
104.680872,106,474.205599
12.944655,14,474.207599
11.957085,13,474.209599
397.596308,400,475.741202
11.006231,12,475.743206
117.521928,119,475.75935
101.732881,103,476.542436
92.783462,94,476.56656
101.733985,103,477.520902
26.964051,28,477.5259
33.939032,35,477.5349
96.771422,98,477.559901
10.984876,12,477.5629
12.014937,13,477.5659
100.907086,102,478.426041
13.060572,14,478.428041
16.99098,18,478.430041
119.635614,121,478.44804
108.648202,110,479.220206
105.693469,107,479.236327
112.652966,114,480.114732
497.000339,500,481.812437
327.146108,330,482.659113
14.983222,16,482.663113
97.671111,99,482.687155
25.950469,27,482.694154
496.945843,500,484.296621
497.330192,500,486.080209
20.04575,21,486.083275
32.975317,34,486.088589
125.574023,127,486.906928
121.67214,123,486.934928
18.028839,19,487.797299
20.94984,22,487.800299
20.033692,21,487.803299
17.999871,19,487.8053
24.010686,25,487.8083
21.985415,23,487.811299
20.925876,22,487.814299
11.951286,13,487.815299
24.993171,26,487.819299
15.055095,16,487.822299
16.014626,17,487.824299
28.903847,30,487.829299
497.281776,500,489.650972
497.051116,500,491.408906
304.882435,307,493.020747
10.029986,11,493.021747
496.947746,500,494.679172
117.668505,119,494.710172
12.066429,13,494.713172
119.646746,121,495.573965
108.723097,110,495.603024
104.772715,106,495.623091
15.962281,17,495.625091
496.471733,500,496.970534
496.565309,500,498.614088
497.191873,500,500.217502
107.538666,109,501.17726
13.989844,15,501.181259
497.534798,500,502.788612
130.535115,132,502.816608
496.588563,500,504.624517
175.200489,177,505.491465
111.690458,113,505.519587
214.353319,216,506.223604
496.297128,500,507.825657
168.082139,170,508.637129
44.917829,46,508.643129
35.968939,37,508.648129
112.77367,114,509.41489
496.532826,500,511.006876
115.698274,117,511.032875
118.621823,120,511.061933
496.450774,500,512.683758
497.482303,500,514.342954
412.366529,416,516.025059
159.24438,161,516.748715
135.369807,137,516.770713
497.187813,500,518.571383
134.462433,136,519.479547
36.969011,38,519.489547
12.967578,14,519.492548
91.678785,93,519.511593
92.746362,94,520.253351
108.750195,110,520.272398
111.709921,113,520.290456
20.023494,21,521.177062
375.626208,378,522.056817
123.469667,125,522.077871
15.990946,17,522.932316
112.703019,114,522.961379
114.587292,116,522.975446
166.062868,168,523.705905
92.783823,94,523.731959
99.749036,101,524.511196
496.425002,500,526.21603
496.134254,500,527.76293
99.782918,101,527.776932
101.692051,103,528.565999
144.3146,146,528.592998
401.516466,404,530.252908
208.875384,211,531.119341
496.204808,500,532.854428
495.849469,500,533.67347
257.925867,260,534.627766
111.776086,113,535.381234
125.704994,127,535.418463
102.689514,104,536.243812
104.803297,106,536.264812
108.79599,110,537.042444
110.658015,112,537.069555
112.694273,114,537.727293
109.714199,111,537.751481
109.731065,111,537.77848
114.748528,116,538.674772
110.826629,112,538.69391
116.669545,118,539.586025
138.424996,140,539.621023
126.553571,128,540.407477
110.678998,112,540.435536
121.567759,123,541.428252
185.011419,187,541.463686
119.636066,121,542.340092
116.674596,118,542.370139
43.896688,45,543.131493
10.970442,12,543.132493
114.711917,116,543.157493
19.916062,21,543.162493
101.812055,103,544.082247
482.177596,485,545.034905
140.424245,142,545.878244
128.538162,130,546.755975
421.620088,425,547.601444
194.392539,196,548.367918
496.098734,500,549.969514
131.548921,133,549.989586
402.438178,406,551.649174
127.536253,129,551.681174
113.62172,115,552.658904
119.725038,121,552.685941
102.7042,104,553.460387
11.083188,12,553.463387
25.900248,27,553.469387
105.704969,107,553.496526
26.024871,27,554.335559
12.002937,13,554.338559
35.8833,37,554.348559
27.007474,28,554.354559
102.709766,104,554.37966
103.801232,105,555.202567
261.46905,264,556.121864
117.686403,119,556.152477
118.617557,120,556.84295
29.893412,31,556.84795
117.736996,119,556.878063
11.97526,13,556.88114
19.006224,20,556.88514
27.961078,29,556.89214
120.743014,122,557.665063
34.920576,36,557.670063
116.731951,118,557.692585
125.608846,127,558.419621
126.515734,128,558.443755
107.69997,109,559.334402
103.702944,105,559.358399
22.928048,24,559.3634
121.659041,123,560.050914
28.94564,30,560.054914
29.943183,31,560.058914
116.720998,118,560.867182
26.985348,28,560.871182
120.642688,122,560.901302
119.601394,121,561.749089
114.713448,116,561.782241
118.619197,120,562.661512
118.671098,120,562.684761
20.981275,22,562.690761
19.963327,21,562.69576
20.986234,22,562.70076
23.962729,25,562.70676
121.639535,123,563.674093
125.727115,127,563.709156
139.574191,141,564.60192
181.001055,183,565.361359
129.521724,131,565.384357
30.94089,32,565.389359
132.537341,134,566.25613
148.434168,150,566.29313
329.533792,332,567.884499
137.636381,139,567.906501
169.588152,171,568.758067
159.554694,161,569.561326
176.199643,178,569.59054
179.178429,181,570.284829
156.567046,158,571.118648
139.554317,141,571.149702
140.592256,142,571.975692
173.166455,175,572.009692
194.103858,196,572.786503
187.306014,189,573.786236
172.345668,174,574.4568
376.459649,380,575.344821
131.595067,133,576.166181
496.334546,500,577.108311
14.047674,15,577.844306
497.371367,500,578.634593
13.032192,14,579.552305
8.980849,10,579.553306
156.490915,158,579.573357
143.484676,145,580.439898
22.969333,24,580.445898
22.902352,24,580.452898
138.558499,140,580.492048
496.712707,500,582.204519
122.632104,124,583.134128
114.747485,116,583.159128
395.66014,398,584.751334
153.27382,155,585.686932
29.897727,31,585.691932
23.020848,24,585.701933
19.029983,20,585.704932
38.913341,40,585.710932
22.915786,24,585.716009
455.463318,458,587.301297
149.319588,151,587.334299
22.89696,24,588.222995
10.021784,11,588.224994
124.526007,126,588.242993
18.923936,20,588.246034
497.71069,500,589.89548
130.46119,132,590.715498
125.468534,127,590.741501
26.874685,28,590.7455
497.594122,500,592.455522
497.308456,500,594.135296
161.059763,163,594.979744
117.531257,119,594.996744
